Year,Date,Open,High,Low,Close,Adj Close,Volume
2018,12,8141.4,8985.9,8141.4,8926.6,8926.6,6260.00000
2018,13,8926.7,8958.5,8455.4,8598.3,8598.3,5700.00000
2018,14,8599.9,9518.5,8599.9,9494.6,9494.6,7910.00000
2018,15,9488.3,10234.8,9395.6,10166.4,10166.4,9060.00000
2018,16,10135.7,10324.1,9824.8,10233.9,10233.9,7300.00000
2018,17,10207.5,11139.5,10149.4,11112.7,11112.7,8660.00000
2018,18,11123.4,11349.8,10326,10551.8,10551.8,8740.00000
2018,19,10552.6,11273.8,10513.2,11225.3,11225.3,7650.00000
2018,20,11231.8,11958.5,11231.8,11403.7,11403.7,9930.00000
2018,21,11372.2,11418.5,10479.1,10690.4,10690.4,9410.00000
2018,22,10660.4,11039.1,9939.1,10005,10005,8040.00000
2018,23,9937.1,10487.3,9734.6,10301.1,10301.1,7740.00000
2018,24,10287.7,10597.2,9547,9813.1,9813.1,6920.00000
2018,25,9796.4,9923.2,9407.1,9664.7,9664.7,5710.00000
2018,26,9669.4,10475,9501.7,10366.7,10366.7,7290.00000
2018,27,10393.9,10878.5,10246.1,10725.6,10725.6,6970.00000
2018,28,10687.2,11089.8,10393.1,10397.9,10397.9,6940.00000
2018,1,10385,11052.3,10352.7,10951,10951,7320.00000
2018,2,10977.4,11189,10850.1,11086.4,11086.4,7620.00000
2018,3,11101.9,11528.2,11002.4,11489.7,11489.7,6690.00000
2018,4,11497.4,11512.6,11136.1,11512.6,11512.6,6080.00000
2018,5,11532.4,11704.1,11443.9,11573.3,11573.3,6470.00000
2018,6,11500.1,11500.1,10694.3,10779.9,10779.9,6830.00000
2018,7,10803.9,10929.5,9692.1,9965.6,9965.6,8800.00000
2018,8,9951.4,10147.4,9335.9,9395,9395,7190.00000
2018,9,9414.7,9466.3,8513,9337.5,9337.5,8700.00000
2018,10,9350.6,9531.3,8828.5,8866,8866,5390.00000
2018,11,8852.8,9711.9,8607.1,9578.6,9578.6,6300.00000
2018,12,9602.9,9937.5,8956.4,9205.1,9205.1,6460.00000
2018,13,9173,9470.4,8958.2,9194.8,9194.8,5990.00000
2018,14,9214.7,9355.8,8068.6,8269.8,8269.8,6440.00000
2018,15,8290.8,8428.3,7783,8300.9,8300.9,6830.00000
2018,16,8322.9,8585.2,8005.3,8338.3,8338.3,5290.00000
2018,17,8321.9,8346.5,7812.8,7916.9,7916.9,4430.00000
2018,18,7890.5,8245.5,7398,8223.7,8223.7,6640.00000
2018,19,8344.1,8675.9,8182.4,8630.7,8630.7,6730.00000
2018,20,8619.7,9051,8389.9,8913.5,8913.5,6360.00000
2018,21,8937.5,9177.4,8846.3,8929.3,8929.3,6040.00000
2018,22,8939.4,9100.7,8564.9,8728.5,8728.5,5530.00000
2018,23,8736.3,8879.6,8360.6,8879.6,8879.6,5950.00000
2018,24,8902,8996.2,8665.7,8668.1,8668.1,5660.00000
2018,25,8612.8,8682,8449.1,8495.8,8495.8,4570.00000
2018,26,8498.5,8530.1,7921.4,8209.4,8209.4,5920.00000
2018,27,8200,8232.8,7797.3,7833,7833,5380.00000
2018,28,7836.8,8122.9,7809.2,7954.5,7954.5,4940.00000
2018,29,7979.1,7994.3,7081.4,7165.7,7165.7,6360.00000
2018,30,7171.5,7276.7,6683.9,6890.5,6890.5,6290.00000
2018,31,6892.5,7207.9,6863.5,6973.5,6973.5,4550.00000
2018,1,7003.1,7061,6526.9,6844.2,6844.2,4530.00000
2018,2,6844.9,7135.5,6816.6,7083.8,7083.8,4330.00000
2018,3,7102.3,7530.9,7072.5,7456.1,7456.1,5500.00000
2018,4,7456.4,7469.9,6803.9,6853.8,6853.8,4940.00000
2018,5,6848.6,6933.8,6644.8,6811.5,6811.5,5640.00000
2018,6,6816,6857.5,6575,6636.3,6636.3,3770.00000
2018,7,6630.5,7050.5,6630.5,6911.1,6911.1,3980.00000
2018,8,6920,7111.6,6920,7023.5,7023.5,3650.00000
2018,9,7044.3,7178.1,6662,6770.7,6770.7,4890.00000
2018,10,6795.4,6872.4,6704.1,6834.8,6834.8,4270.00000
2018,11,6843.5,6968.3,6817.6,6968.3,6968.3,4640.00000
2018,12,6955.4,7899.2,6806.5,7889.3,7889.3,8910.00000
2018,13,7901.1,8184,7758.9,7896,7896,7760.00000
2018,14,7874.7,8140.7,7846,7986.2,7986.2,5190.00000
2018,15,7999.3,8338.4,7999.3,8329.1,8329.1,5240.00000
2018,16,8337.6,8371.2,7925.7,8058.7,8058.7,5630.00000
2018,17,8071.7,8286,7881.7,7902.1,7902.1,6900.00000
2018,18,7944.4,8197.8,7886,8163.4,8163.4,6530.00000
2018,19,8159.3,8298.7,8138.8,8294.3,8294.3,7060.00000
2018,20,8286.9,8880.2,8244.5,8845.8,8845.8,8440.00000
2018,21,8848.8,8997.6,8652.2,8895.6,8895.6,7550.00000
2018,22,8925.1,9001.6,8779.6,8802.5,8802.5,6630.00000
2018,23,8794.4,8958.5,8788.8,8930.9,8930.9,6930.00000
2018,24,8934.3,9732.6,8927.8,9697.5,9697.5,10700.00000
2018,25,9701,9745.3,8799.8,8845.7,8845.7,11100.00000
2018,26,8867.3,9281.5,8727.1,9281.5,9281.5,8970.00000
2018,27,9290.6,9375.5,8987,8987,8987,7570.00000
2018,28,8939.3,9412.1,8932,9348.5,9348.5,7810.00000
2018,29,9346.4,9531.5,9193.7,9419.1,9419.1,8850.00000
2018,30,9426.1,9477.1,9166.8,9240.5,9240.5,8670.00000
2018,1,9251.5,9255.9,8891,9119,9119,7710.00000
2018,2,9104.6,9256.5,9015.1,9235.9,9235.9,7560.00000
2018,3,9234,9798.3,9188.2,9743.9,9743.9,10200.00000
2018,4,9695.5,9779.2,9586,9700.8,9700.8,8220.00000
2018,5,9700.3,9964.5,9695.1,9858.2,9858.2,7650.00000
2018,6,9845.3,9940.1,9465.3,9654.8,9654.8,7220.00000
2018,7,9645.7,9665.8,9231.5,9373,9373,7390.00000
2018,8,9380.9,9462.8,9127.8,9234.8,9234.8,7420.00000
2018,9,9223.7,9374.8,9031.6,9325.2,9325.2,7230.00000
2018,10,9326,9396,9040.5,9043.9,9043.9,6910.00000
2018,11,9053,9053,8394.5,8441.5,8441.5,8490.00000
2018,12,8441.4,8664.9,8223.5,8504.9,8504.9,6820.00000
2018,13,8515.5,8773.5,8395.1,8723.9,8723.9,5870.00000
2018,14,8713.1,8881.1,8368,8716.8,8716.8,7360.00000
2018,15,8705.2,8836.2,8456.5,8510.4,8510.4,6710.00000
2018,16,8504.4,8508.4,8175.5,8368.8,8368.8,6760.00000
2018,17,8370,8445.5,8054.1,8094.3,8094.3,5860.00000
2018,18,8091.8,8274.1,7974.8,8251,8251,5760.00000
2018,19,8255.7,8372.1,8183.4,8247.2,8247.2,4710.00000
2018,20,8247,8562.4,8205.2,8513.3,8513.3,5190.00000
2018,21,8522.3,8557.5,8365.1,8419,8419,5150.00000
2018,22,8419.9,8423.3,8004.6,8041.8,8041.8,5140.00000
2018,23,8037.1,8054.7,7507.9,7557.8,7557.8,6490.00000
2018,24,7561.1,7738.6,7331.1,7587.3,7587.3,6050.00000
2018,25,7592.3,7659.1,7392.6,7480.1,7480.1,4870.00000
2018,26,7486.5,7595.2,7349.1,7355.9,7355.9,4050.00000
2018,27,7362.1,7381.7,7271,7368.2,7368.2,4060.00000
2018,28,7371.3,7419,7100.9,7136,7136,5040.00000
2018,29,7129.5,7526.4,7090.7,7472.6,7472.6,5660.00000
2018,30,7469.7,7573.8,7313.6,7406.5,7406.5,4920.00000
2018,31,7406.1,7608.9,7361.1,7494.2,7494.2,5130.00000
2018,1,7500.7,7604.7,7407.3,7541.5,7541.5,4920.00000
2018,2,7536.7,7695.8,7497.3,7643.5,7643.5,4940.00000
2018,3,7632.1,7754.9,7613,7720.3,7720.3,4850.00000
2018,4,7722.5,7753.8,7474,7514.5,7514.5,4990.00000
2018,5,7500.9,7643.2,7397,7633.8,7633.8,4960.00000
2018,6,7626,7680.4,7502,7654,7654,4690.00000
2018,7,7650.8,7741.3,7650.8,7678.2,7678.2,4490.00000
2018,8,7685.1,7698.2,7558.4,7624.9,7624.9,4230.00000
2018,9,7632.5,7683.6,7532,7532,7532,3850.00000
2018,10,7499.5,7499.5,6709.1,6786,6786,5800.00000
2018,11,6799.3,6910.2,6706.6,6906.9,6906.9,4750.00000
2018,12,6905.8,6908,6542.1,6582.4,6582.4,4650.00000
2018,13,6596.9,6631.7,6285.6,6349.9,6349.9,5050.00000
2018,14,6342.8,6707.1,6334.5,6675.4,6675.4,5140.00000
2018,15,6674.1,6681.1,6433.9,6456.6,6456.6,3960.00000
2018,16,6455.5,6592.5,6402.3,6550.2,6550.2,3190.00000
2018,17,6545.5,6589.1,6499.3,6499.3,6499.3,3100.00000
2018,18,6510.1,6781.1,6446.7,6734.8,6734.8,4040.00000
2018,19,6742.4,6822.5,6709.9,6769.9,6769.9,4060.00000
2018,20,6770.8,6821.6,6611.9,6776.5,6776.5,3890.00000
2018,21,6780.1,6810.9,6715.2,6729.7,6729.7,3530.00000
2018,22,6737.9,6747.1,6006.6,6083.7,6083.7,5080.00000
2018,23,6090.1,6224.8,6071.8,6162.5,6162.5,3430.00000
2018,24,6164.3,6223.8,5826.4,6173.2,6173.2,4570.00000
2018,25,6172,6327.4,6119.7,6249.2,6249.2,5500.00000
2018,26,6253.5,6290.2,6093.7,6093.7,6093.7,3280.00000
2018,27,6084.4,6180,6052.9,6157.1,6157.1,3300.00000
2018,28,6153.2,6170.4,5873,5903.4,5903.4,3470.00000
2018,29,5898.1,6261.7,5835.8,6218.3,6218.3,3970.00000
2018,30,6214.2,6465.5,6214.2,6404,6404,4540.00000
2018,1,6411.7,6432.9,6289.3,6385.8,6385.8,4790.00000
2018,2,6380.4,6683.9,6305.7,6614.2,6614.2,4400.00000
2018,3,6596.7,6671.4,6447.8,6529.6,6529.6,4670.00000
2018,4,6550.9,6771.9,6450.5,6597.5,6597.5,4180.00000
2018,5,6599.7,6749.5,6546.6,6639.1,6639.1,5000.00000
2018,6,6638.7,6700.9,6533.5,6673.5,6673.5,4310.00000
2018,7,6668.7,6864,6579.2,6856.9,6856.9,3960.00000
2018,8,6857.8,6885.9,6748,6773.9,6773.9,3390.00000
2018,9,6775.1,6838.7,6724.3,6741.8,6741.8,3720.00000
2018,10,6739.2,6767.7,6320.7,6330,6330,4050.00000
2018,11,6330.8,6445,6330.5,6394.7,6394.7,3640.00000
2018,12,6396.8,6397.1,6136.4,6228.8,6228.8,3770.00000
2018,13,6235,6310.5,6192.2,6238,6238,3810.00000
2018,14,6247.5,6298.2,6212.2,6276.1,6276.1,2920.00000
2018,15,6272.7,6403.5,6256.5,6359.6,6359.6,3290.00000
2018,16,6357,6741.8,6357,6741.8,6741.8,4730.00000
2018,17,6739.6,7387.2,6684.2,7321,7321,5960.00000
2018,18,7315.3,7535,7280.5,7370.8,7370.8,6100.00000
2018,19,7378.2,7494.5,7295.5,7466.9,7466.9,5110.00000
2018,20,7467.4,7594.7,7323.3,7354.1,7354.1,4940.00000
2018,21,7352.7,7437.6,7262.4,7419.3,7419.3,3730.00000
2018,22,7417.8,7538,7383.8,7418.5,7418.5,3700.00000
2018,23,7414.7,7771.5,7409.1,7711.1,7711.1,5130.00000
2018,24,7716.5,8424.3,7705.5,8424.3,8424.3,7280.00000
2018,25,8379.7,8416.9,8086.4,8181.4,8181.4,5850.00000
2018,26,8176.9,8290.3,7878.7,7951.6,7951.6,4900.00000
2018,27,7950.4,8262.7,7839.8,8165,8165,5200.00000
2018,28,8169.1,8222.8,8110.8,8192.2,8192.2,3990.00000
2018,29,8205.8,8272.3,8141.2,8218.5,8218.5,4110.00000
2018,30,8221.6,8235.5,7917.5,8180.5,8180.5,5550.00000
2018,31,8181.2,8181.5,7696.9,7780.4,7780.4,5290.00000
2018,1,7769,7769,7505,7624.9,7624.9,4800.00000
2018,2,7634.2,7712.8,7523.4,7567.1,7567.1,4210.00000
2018,3,7562.1,7562.1,7328.6,7434.4,7434.4,4630.00000
2018,4,7438.7,7497.5,6984.1,7032.9,7032.9,4270.00000
2018,5,7031.1,7102.8,6940.7,7068.5,7068.5,3680.00000
2018,6,7062.9,7166.5,6890.5,6951.8,6951.8,3930.00000
2018,7,6958.3,7146.6,6748.2,6753.1,6753.1,4680.00000
2018,8,6746.9,6746.9,6226.2,6305.8,6305.8,5060.00000
2018,9,6305.6,6625.7,6249.1,6568.2,6568.2,4270.00000
2018,10,6571.4,6591.3,6124.5,6184.7,6184.7,4530.00000
2018,11,6185.8,6455.7,6109,6295.7,6295.7,4050.00000
2018,12,6283.6,6409.9,6237.5,6322.7,6322.7,5670.00000
2018,13,6341.4,6537,6225.7,6297.6,6297.6,4080.00000
2018,14,6287.7,6287.9,5971,6199.7,6199.7,5300.00000
2018,15,6221.4,6588.5,6221.4,6308.5,6308.5,4900.00000
2018,16,6294.2,6473.5,6276.4,6334.7,6334.7,4330.00000
2018,17,6340.9,6582.5,6325,6580.6,6580.6,4990.00000
2018,18,6583.4,6617.4,6353.7,6423.8,6423.8,3980.00000
2018,19,6422.6,6538,6361.5,6506.1,6506.1,3310.00000
2018,20,6500.5,6536.9,6297.9,6308.5,6308.5,3670.00000
2018,21,6301.1,6500.9,6298.2,6488.8,6488.8,3380.00000
2018,22,6486.3,6816.8,6310.1,6376.7,6376.7,4670.00000
2018,23,6371.3,6546.5,6371.3,6534.9,6534.9,3430.00000
2018,24,6551.5,6720,6498.6,6720,6720,4100.00000
2018,25,6720,6789.6,6701,6763.2,6763.2,3310.00000
2018,26,6754.6,6774.8,6620.8,6707.3,6707.3,3300.00000
2018,27,6710.8,6884.6,6689.7,6884.6,6884.6,4020.00000
2018,28,6891.1,7109.6,6882.3,7096.3,7096.3,4660.00000
2018,29,7091.7,7113.3,6970.8,7047.2,7047.2,4150.00000
2018,30,7043.8,7072.7,6834.7,6978.2,6978.2,4460.00000
2018,31,6974,7057.2,6920.2,7037.6,7037.6,4500.00000
2018,1,7044.8,7242.3,7038,7193.3,7193.3,4120.00000
2018,2,7189.6,7306.3,7132.2,7272.7,7272.7,4330.00000
2018,3,7279,7317.9,7208.1,7260.1,7260.1,4090.00000
2018,4,7263,7388.3,7255.4,7361.7,7361.7,4270.00000
2018,5,7361.5,7388.4,6792.8,6792.8,6792.8,5800.00000
2018,6,6755.1,6755.1,6404.7,6529.2,6529.2,5520.00000
2018,7,6528.9,6555.3,6396.9,6467.1,6467.1,4260.00000
2018,8,6460.2,6534.3,6197.5,6226,6226,3840.00000
2018,9,6223.4,6446.3,6201.2,6300.9,6300.9,3670.00000
2018,10,6301.6,6375,6292.8,6329.7,6329.7,3710.00000
2018,11,6331.9,6398.9,6260.2,6321.2,6321.2,3850.00000
2018,12,6317,6363.9,6265.1,6351.8,6351.8,4060.00000
2018,13,6354.2,6535.4,6354.2,6517.3,6517.3,4210.00000
2018,14,6515.4,6596.1,6456.2,6512.7,6512.7,4080.00000
2018,15,6509.4,6561.7,6493.5,6543.2,6543.2,3220.00000
2018,16,6536.7,6544.3,6460.1,6517.2,6517.2,3270.00000
2018,17,6514.1,6540.2,6257.5,6281.2,6281.2,3910.00000
2018,18,6280.9,6384.2,6265.7,6371.3,6371.3,4180.00000
2018,19,6371.9,6448.5,6208.3,6398.5,6398.5,4430.00000
2018,20,6398.9,6529.3,6396,6519.7,6519.7,4350.00000
2018,21,6513.9,6794.3,6496.4,6735,6735,6530.00000
2018,22,6735,6814.6,6616.8,6722,6722,4510.00000
2018,23,6715.3,6766.1,6679.4,6710.6,6710.6,4200.00000
2018,24,6704.8,6713.6,6580.9,6595.4,6595.4,4180.00000
2018,25,6603.6,6603.6,6381.9,6446.5,6446.5,4730.00000
2018,26,6452.8,6585.9,6397.9,6495,6495,4440.00000
2018,27,6495.3,6712.1,6465,6676.8,6676.8,4610.00000
2018,28,6678.8,6785,6598.3,6644.1,6644.1,5010.00000
2018,29,6643.1,6643.1,6511.6,6602,6602,4360.00000
2018,30,6604.7,6643.8,6566.5,6625.6,6625.6,4000.00000
2018,1,6619.9,6653.3,6549.1,6589.6,6589.6,4000.00000
2018,2,6593.2,6611.8,6537.9,6556.1,6556.1,3980.00000
2018,3,6553.9,6571.5,6454,6502.6,6502.6,3890.00000
2018,4,6497.9,6603.3,6497.9,6576.7,6576.7,3840.00000
2018,5,6574.1,6623.6,6557.4,6622.5,6622.5,3670.00000
2018,6,6622.5,6628.5,6577.8,6588.3,6588.3,3260.00000
2018,7,6590.7,6641.5,6557,6603,6603,3310.00000
2018,8,6600.2,6675.1,6576,6652.2,6652.2,3980.00000
2018,9,6653.1,6661.4,6606.9,6642.6,6642.6,3580.00000
2018,10,6640.3,6640.3,6539,6585.5,6585.5,3790.00000
2018,11,6586.7,6586.7,6243.7,6256.2,6256.2,5180.00000
2018,12,6239.3,6328.5,6236.5,6274.6,6274.6,3780.00000
2018,13,6278.1,6308.5,6259.8,6286,6286,3060.00000
2018,14,6288.5,6363.2,6280.1,6290.9,6290.9,3090.00000
2018,15,6292.6,6965.1,6258.7,6596.5,6596.5,7370.00000
2018,16,6601.4,6673.6,6571.4,6596.1,6596.1,4070.00000
2018,17,6590.5,6601.2,6517.5,6544.4,6544.4,4090.00000
2018,18,6542.3,6567.5,6450,6476.7,6476.7,3920.00000
2018,19,6478.1,6493.7,6445.3,6465.4,6465.4,3580.00000
2018,20,6460.9,6497.7,6449,6489.2,6489.2,3380.00000
2018,21,6490.1,6556.4,6476,6482.4,6482.4,3250.00000
2018,22,6486,6543.8,6463,6487.2,6487.2,3670.00000
2018,23,6472.4,6506,6451.3,6475.7,6475.7,3720.00000
2018,24,6478.9,6522,6468.9,6495.8,6495.8,3420.00000
2018,25,6484.6,6504.6,6447,6476.3,6476.3,3230.00000
2018,26,6468.4,6498.3,6449.6,6474.8,6474.8,3310.00000
2018,27,6480.8,6507.4,6453.5,6480.4,6480.4,3390.00000
2018,28,6482.7,6502.3,6447.9,6486.4,6486.4,3450.00000
2018,29,6492.4,6503.6,6307,6332.6,6332.6,4200.00000
2018,30,6337,6365,6310.1,6334.3,6334.3,3780.00000
2018,31,6337,6349.2,6316.9,6317.6,6317.6,4190.00000
2018,1,6318.1,6547.1,6311.8,6377.8,6377.8,3790.00000
2018,2,6378.9,6396.9,6327.4,6388.4,6388.4,4230.00000
2018,3,6387.2,6400.1,6342.4,6361.3,6361.3,3660.00000
2018,4,6365.5,6388.6,6294.6,6376.1,6376.1,4390.00000
2018,5,6363.6,6480.6,6363.6,6419.7,6419.7,4170.00000
2018,6,6433.4,6463.5,6408.2,6461,6461,4700.00000
2018,7,6468.5,6552.2,6468.3,6530.1,6530.1,4940.00000
2018,8,6522.3,6536.9,6438.5,6453.7,6453.7,4670.00000
2018,9,6442.6,6456.5,6373.4,6385.6,6385.6,4350.00000
2018,10,6386.1,6437.3,6385.3,6409.2,6409.2,3710.00000
2018,11,6413.6,6423.3,6350.2,6411.3,6411.3,3940.00000
2018,12,6411.8,6434.2,6360.5,6371.3,6371.3,4300.00000
2018,13,6373.2,6395.3,6342.7,6359.5,6359.5,4500.00000
2018,14,6351.2,6371.5,5544.1,5738.4,5738.4,7400.00000
2018,15,5736.1,5774.8,5358.4,5648,5648,7030.00000
2018,16,5645.3,5657,5498.9,5575.5,5575.5,5280.00000
2018,17,5578.6,5578.6,5519.6,5554.3,5554.3,4300.00000
2018,18,5559.7,5653.6,5559.7,5623.5,5623.5,4160.00000
2018,19,5620.8,5620.8,4842.9,4871.5,4871.5,7040.00000
2018,20,4863.9,4951.6,4272.1,4451.9,4451.9,8430.00000
2018,21,4465.5,4675.7,4344,4602.2,4602.2,6120.00000
2018,22,4611.6,4629.6,4365.6,4365.9,4365.9,4570.00000
2018,23,4360.7,4396.4,4195.7,4347.1,4347.1,4870.00000
2018,24,4347.7,4413.1,3795.2,3880.8,3880.8,4680.00000
2018,25,3880.8,4120.9,3585.1,4010,4010,6830.00000
2018,26,4015.1,4107.1,3643.9,3779.1,3779.1,6480.00000
2018,27,3765.9,3863,3661,3820.7,3820.7,6000.00000
2018,28,3822.5,4385.9,3822.5,4257.4,4257.4,7280.00000
2018,29,4269,4413,4145.8,4278.8,4278.8,6500.00000
2018,30,4289.1,4323,3942.8,4017.3,4017.3,6050.00000
2018,1,4024.5,4309.4,3969.7,4214.7,4214.7,5380.00000
2018,2,4200.7,4301.5,4111,4139.9,4139.9,5260.00000
2018,3,4147.3,4156,3840.4,3894.1,3894.1,5090.00000
2018,4,3886.3,4075.6,3832.8,3956.9,3956.9,5030.00000
2018,5,3958.9,3969.5,3754,3754,3754,5300.00000
2018,6,3754.1,3875,3521.1,3521.1,3521.1,5880.00000
2018,7,3512.6,3512.6,3280.2,3419.9,3419.9,6840.00000
2018,8,3421.9,3506,3350.7,3476.1,3476.1,5310.00000
2018,9,3473.2,3685.3,3469.1,3614.2,3614.2,4950.00000
2018,10,3612,3647.3,3470.1,3502.7,3502.7,5020.00000
2018,11,3497.6,3513.2,3392.3,3424.6,3424.6,4700.00000
2018,12,3421.5,3534.2,3413.5,3487,3487,4140.00000
2018,13,3487.9,3489.7,3298.1,3313.7,3313.7,4340.00000
2018,14,3311.8,3329.6,3206.5,3242.5,3242.5,4370.00000
2018,15,3244,3275.4,3191.3,3236.8,3236.8,3550.00000
2018,16,3236.3,3305.8,3233.8,3252.8,3252.8,3740.00000
2018,17,3253.1,3597.9,3253.1,3545.9,3545.9,5410.00000
2018,18,3544.8,3701.3,3487.2,3696.1,3696.1,5910.00000
2018,19,3706.8,3949.3,3687.2,3746,3746,6810.00000
2018,20,3742.2,4191.2,3729,4134.4,4134.4,8930.00000
2018,21,4133.7,4198.4,3850.9,3896.5,3896.5,7210.00000
2018,22,3898.1,4014.2,3855.7,4014.2,4014.2,5610.00000
2018,23,4021,4085.7,3976.4,3999,3999,6150.00000
2018,24,4000.3,4271.8,4000.3,4078.6,4078.6,7240.00000
2018,25,4081,4089.6,3760,3815.5,3815.5,6160.00000
2018,26,3819.7,3893.4,3769.9,3857.3,3857.3,5330.00000
2018,27,3854.7,3874.4,3645.4,3654.8,3654.8,5130.00000
2018,28,3653.1,3956.1,3642.6,3923.9,3923.9,5630.00000
2018,29,3932.5,3963.8,3820.4,3820.4,3820.4,4990.00000
2018,30,3822.4,3901.9,3797.2,3866,3866,4770.00000
2018,31,3866.8,3868.7,3725.9,3742.7,3742.7,4660.00000
2019,1,3746.7,3850.9,3707.2,3843.5,3843.5,4320.00000
2019,2,3849.2,3948,3817.4,3943.4,3943.4,5240.00000
2019,3,3931,3935.7,3826.2,3836.7,3836.7,4530.00000
2019,4,3832,3865.9,3783.9,3857.7,3857.7,4850.00000
2019,5,3852,3904.9,3836.9,3845.2,3845.2,5140.00000
2019,6,3836.5,4093.3,3826.5,4076.6,4076.6,5600.00000
2019,7,4078.6,4092.6,4020.9,4025.2,4025.2,5230.00000
2019,8,4028.5,4109,3997,4030.8,4030.8,5310.00000
2019,9,4031.6,4068.4,4022.7,4035.3,4035.3,5120.00000
2019,10,4034.4,4064.1,3659.2,3678.9,3678.9,6870.00000
2019,11,3674,3713.9,3653.1,3687.4,3687.4,5540.00000
2019,12,3687,3699,3653.8,3661.3,3661.3,4780.00000
2019,13,3658.9,3674.8,3544.9,3553,3553,4680.00000
2019,14,3557.3,3727.8,3552.3,3706.1,3706.1,5650.00000
2019,15,3704.2,3720.2,3619.9,3630.7,3630.7,5540.00000
2019,16,3631.5,3685.8,3624.7,3655,3655,5390.00000
2019,17,3651.9,3680.1,3622,3678.6,3678.6,5460.00000
2019,18,3678,3682.5,3637.1,3657.8,3657.8,5000.00000
2019,19,3652.4,3758.5,3652.4,3728.6,3728.6,5960.00000
2019,20,3725.4,3743.4,3583,3601,3601,5580.00000
2019,21,3600.4,3608.8,3558.5,3576,3576,5000.00000
2019,22,3575.1,3620.7,3539.7,3604.6,3604.6,5310.00000
2019,23,3605.6,3623.1,3565.3,3585.1,3585.1,5430.00000
2019,24,3584.5,3616.1,3569.1,3600.9,3600.9,5260.00000
2019,25,3607.4,3612.9,3575.6,3599.8,3599.8,5270.00000
2019,26,3599.7,3654.9,3593.3,3602.5,3602.5,5100.00000
2019,27,3604.7,3612.7,3567.2,3584,3584,5570.00000
2019,28,3584.3,3586.8,3439.2,3470.5,3470.5,6910.00000
2019,29,3468.9,3476.1,3400.8,3448.1,3448.1,5900.00000
2019,30,3443.9,3495.2,3429.4,3486.2,3486.2,5960.00000
2019,31,3485.4,3504.8,3447.9,3457.8,3457.8,5830.00000
2019,1,3460.5,3502,3431.6,3487.9,3487.9,5420.00000
2019,2,3484.6,3523.3,3467.6,3521.1,3521.1,5070.00000
2019,3,3516.1,3521.4,3447.9,3464,3464,5040.00000
2019,4,3467.2,3476.2,3442.6,3459.2,3459.2,5330.00000
2019,5,3455,3478.1,3451.9,3466.4,3466.4,5230.00000
2019,6,3469.1,3469.1,3398.6,3413.8,3413.8,5480.00000
2019,7,3414.9,3427.9,3394.2,3399.5,3399.5,5000.00000
2019,8,3401.4,3695.6,3391,3666.8,3666.8,7740.00000
2019,9,3671.6,3679.9,3646.6,3671.2,3671.2,6160.00000
2019,10,3673.2,3695,3641,3690.2,3690.2,6280.00000
2019,11,3695.6,3695.6,3642.3,3648.4,3648.4,6280.00000
2019,12,3642.8,3668.6,3618.6,3653.5,3653.5,6480.00000
2019,13,3653.6,3669.7,3617.2,3632.1,3632.1,6440.00000
2019,14,3631.2,3646.3,3607.7,3616.9,3616.9,6270.00000
2019,15,3617.4,3647.8,3608.2,3620.8,3620.8,6090.00000
2019,16,3615.3,3652.8,3615.3,3629.8,3629.8,5930.00000
2019,17,3633.4,3680.5,3619.2,3673.8,3673.8,7040.00000
2019,18,3671.4,3936.7,3670,3915.7,3915.7,9910.00000
2019,19,3911.7,4010.9,3908.2,3947.1,3947.1,9930.00000
2019,20,3946.7,4000.5,3926.2,3999.8,3999.8,8690.00000
2019,21,4000.3,4010,3940.1,3954.1,3954.1,7780.00000
2019,22,3952.4,4006.5,3950.8,4005.5,4005.5,7830.00000
2019,23,3998.9,4166.3,3968.7,4142.5,4142.5,8920.00000
2019,24,4145.5,4210.6,3793.7,3810.4,3810.4,10800.00000
2019,25,3807,3913.7,3807,3882.7,3882.7,9320.00000
2019,26,3878.7,3891.6,3838,3854.4,3854.4,7930.00000
2019,27,3857.5,3888.8,3787.1,3851,3851,8300.00000
2019,28,3848.3,3906.1,3845.8,3854.8,3854.8,8400.00000
2019,1,3853.8,3907.8,3851.7,3859.6,3859.6,7660.00000
2019,2,3855.3,3874.6,3832.1,3864.4,3864.4,7580.00000
2019,3,3862.3,3875.5,3836.9,3847.2,3847.2,7250.00000
2019,4,3845.1,3867.4,3733.7,3761.6,3761.6,9030.00000
2019,5,3759.8,3903.9,3745.2,3896.4,3896.4,10200.00000
2019,6,3897.1,3919.5,3871.5,3903.9,3903.9,9180.00000
2019,7,3903.4,3939.4,3894.1,3911.5,3911.5,9580.00000
2019,8,3913.2,3950.4,3875.2,3901.1,3901.1,10600.00000
2019,9,3894.6,3987.2,3892.4,3963.3,3963.3,10800.00000
2019,10,3966.2,3966.2,3924.4,3951.6,3951.6,9710.00000
2019,11,3953.7,3966.4,3889.2,3905.2,3905.2,10100.00000
2019,12,3903.8,3926.9,3863.6,3909.2,3909.2,9810.00000
2019,13,3913,3926.6,3891.9,3906.7,3906.7,9470.00000
2019,14,3905.6,3946.5,3901.3,3924.4,3924.4,10500.00000
2019,15,3926.7,3968.5,3914,3960.9,3960.9,9390.00000
2019,16,3963.9,4077,3961.7,4048.7,4048.7,9860.00000
2019,17,4047.7,4054.1,4006.4,4025.2,4025.2,8220.00000
2019,18,4030,4071.6,4009.1,4032.5,4032.5,9650.00000
